researcher_name,researcher_profile_url,university,field_of_research,title,journal_name,year,publication_type,doi,article_url,coauthors,author_count,volume,pages,publisher,abdc_self_reported,citation_percentile,source,citation_top_10_percent,cited_by_count,fwci,issn,openalex_id
Peter Swan,https://www.unsw.edu.au/staff/peter-swan,UNSW Sydney,Finance,Market structure and technological progress: The influence of monopoly on product innovation,Quarterly Journal of Economics,1970,Journal articles,10.2307/1880843,http://dx.doi.org/10.2307/1880843,Swan PL,1,84,pp. 627 - 638,,,0.98491332,UNSW staff profile,True,61,16.3959,0033-5533,W2145186090
Peter Swan,https://www.unsw.edu.au/staff/peter-swan,UNSW Sydney,Finance,"AUSTRALIAN BALANCE OF PAYMENTS AND CAPITAL IMPORTS, 1914-15 TO 1923-24",AUSTRALIAN ECONOMIC PAPERS,1968,Journal articles,10.1111/j.1467-8454.1968.tb00154.x,http://dx.doi.org/10.1111/j.1467-8454.1968.tb00154.x,SWAN PL,1,7,pp. 9 - 103,,,0.91698468,UNSW staff profile,True,3,3.621,0004-900X,W2086989450
Stuart Taylor,https://www.unsw.edu.au/staff/stuart-taylor,UNSW Sydney,Accounting,The differential impact of audit fees on the value-relevance of financial reports for growing and contracting firms,Journal of Contemporary Accounting and Economics,2026,Journal articles,10.1016/j.jcae.2026.100545,http://dx.doi.org/10.1016/j.jcae.2026.100545,Taylor SD; Vassallo PB,2,22,,,,0.11247538,UNSW staff profile,False,0,0.0,1815-5669,W7128675395
Stuart Taylor,https://www.unsw.edu.au/staff/stuart-taylor,UNSW Sydney,Accounting,Are there audit fee premiums for client portfolio management?,International Journal of Auditing,2025,Journal articles,10.1111/ijau.12361,http://dx.doi.org/10.1111/ijau.12361,Taylor SD,1,29,pp. 111 - 135,,,0.88896453,UNSW staff profile,False,3,2.178,1090-6738,W4400326017
Stuart Taylor,https://www.unsw.edu.au/staff/stuart-taylor,UNSW Sydney,Accounting,Do prestigious clients result in extra fees for audit partners?,PACIFIC ACCOUNTING REVIEW,2025,Journal articles,10.1108/PAR-02-2024-0032,http://dx.doi.org/10.1108/PAR-02-2024-0032,Taylor SD,1,37,pp. 113 - 137,,,0.87345145,UNSW staff profile,False,1,3.0721,0114-0582,W4406274887
Stuart Taylor,https://www.unsw.edu.au/staff/stuart-taylor,UNSW Sydney,Accounting,Determinants of greenhouse gas assurance provider choice,Meditari Accountancy Research,2017,Journal articles,10.1108/MEDAR-08-2016-0072,http://dx.doi.org/10.1108/MEDAR-08-2016-0072,Green W; Taylor S; Wu J,3,25,pp. 114 - 135,,,0.96214425,UNSW staff profile,True,41,6.9375,1022-2529,W2592675831
Stuart Taylor,https://www.unsw.edu.au/staff/stuart-taylor,UNSW Sydney,Accounting,Factors that influence perceptions of greenhouse gas assurance provider quality,International Journal of Auditing,2013,Journal articles,10.1111/ijau.12004,http://dx.doi.org/10.1111/ijau.12004,Green W; Taylor S,2,17,pp. 288 - 307,,,0.77926165,UNSW staff profile,False,50,0.9305,1090-6738,W1727576561
Stuart Taylor,https://www.unsw.edu.au/staff/stuart-taylor,UNSW Sydney,Accounting,Does Audit Fee Homogeneity Exist?  Premiums and Discounts Attributable to Individual Partners,Auditing: a Journal of Practice and Theory,2011,Journal articles,,,Taylor SD,1,30,pp. 249 - 272,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,The power and information imbalance in franchising: the role of prior disclosure under the Franchising Code of Conduct,Australian Business Law Review,2011,Journal articles,,,Terry AL; Zhang Y,2,39,pp. 245 - 259,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,Vietnam's New Regulatory Regime for Franchising,LawAsia Journal,2009,Journal articles,,,Nguyen B; Terry AL,2,,pp. 82 - 95,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,Where`s the Beef? Why Burger King is Hungry Jacks in Australia and other complications is building a global franchise brand?,Northwestern Journal of International Law & Business,2008,Journal articles,,,Terry AL; Forrest H,2,28,pp. 171 - 213,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,The Development of Franchising in China,The Development of Franchising in China,2008,Journal articles,,,Terry AL; Wang Z; Zhu M,3,15,pp. 167 - 185,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,The development of franchising in China,Journal of Marketing Channels,2008,Journal articles,,,Terry AL; Wang Z,2,15,pp. 167 - 184,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,Regulatory Reforms to Encourage the Development of Franchising in Vietnam,Regulatory Reforms to Encourage the Development of Franchising in Vietnam,2008,Journal articles,,,Terry AL,1,33,,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,2007. A Big Year for Franchising?,Australia and New Zealand Franchising,2007,Journal articles,,,Terry AL,1,20/1,pp. 22,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,A Decade of Reform,Australia and New Zealand Franchising,2007,Journal articles,,,Terry AL,1,20/5,,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,A Risky Business,Australia and New Zealand Franchising,2007,Journal articles,,,Terry AL,1,20/6,pp. 84 - 88,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,Herding Cats,Australia and New Zealand Franchising,2007,Journal articles,,,Terry AL,1,20/4,pp. 21,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,Regulation: Good or Bad?,Franchise New Zealand,2007,Journal articles,,,Terry AL,1,16/1,pp. 94 - 99,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,Some thoughts on franchise regulation,Australia and New Zealand Franchising,2007,Journal articles,,,Terry AL,1,20/3,pp. 21,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,That`s All Folks!,The Franchise Review,2007,Journal articles,,,Terry AL,1,Oct 2007,pp. 8 - 9,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,The Franchising Year in Review,The PWC Excellence in Franchising Award,2007,Journal articles,,,Terry AL,1,,pp. 92 - 93,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,The excellence in Franchising Awards ... and You,Australia and New Zealand Franchising,2007,Journal articles,,,Terry AL,1,20/6,,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,China`s long march to a franchise law: the 2007 franchise regulation,LawAsia Journal,2007,Journal articles,,,Wang Z; Terry AL,2,,pp. 79 - 105,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,"Comparison of Finnish, American and New Zealand franchisee satisfaction",International Business and Economics Research Journal,2006,Journal articles,,,Terry AL; Wadsworth F; Harris D; Paynter J; Tuunanen M,5,5(6),pp. 25 - 32,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,Fending off franchise failure,Australia and New Zealand Franchising,2006,Journal articles,,,Terry AL,1,19/3,pp. 26,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,Market Saturation: Rhetoria or reality?,Australian and New Zealand Franchising,2006,Journal articles,,,Terry AL,1,19(6),pp. 26,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,Safety in Numbers? The pros and cons of multi-unit franchising,Australia and New Zealand Franchising,2006,Journal articles,,,Terry AL,1,19/5,pp. 26,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,Some thoughts on franchise regulation,Excellence in Franchise Awards,2006,Journal articles,,,Terry AL,1,,pp. 80 - 81,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,The future of franchising,Australia and New Zealand Franchising,2006,Journal articles,,,Terry AL,1,19/4,pp. 26,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,Trans-Tasman Franchising,Australian and New Zealand Franchising,2006,Journal articles,,,Terry AL,1,19(2),pp. 86 - 88,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,Would I like what with that?,Australia and New Zealand Franchising,2006,Journal articles,,,Terry AL,1,19/2,pp. 16 - 17,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,"Franchising, Relational Contracts and the Vibe","Franchising, Relational Contracts and the Vibe",2005,Journal articles,,,Terry AL,1,,,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,"Franchising, relational contracts and the vibe",Australian Business Law Review,2005,Journal articles,,,Terry AL,1,33,pp. 289 - 300,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,Franchise sector regulation: The Australian experience,LawAsia Journal,2004,Journal articles,,,Terry AL,1,2003/2004,pp. 57 - 67,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,Juggernaut in Overdrive,Australia and New Zealand Franchising,2004,Journal articles,,,Terry AL,1,17/6,pp. 72 - 82,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,Life after the Code,The Franchise Review,2004,Journal articles,,,Terry AL,1,1/2,pp. 22 - 23,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,"Network expansion: Options, opportunities and challenges",2005 Australia/NZ Franchising Yearbook and Directory,2004,Journal articles,,,Terry AL,1,2004,pp. 24 - 31,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,What if.....,Australia and New Zealand Franchising,2004,Journal articles,,,Terry AL,1,17/6,pp. 14 - 15,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,Factors Affecting Franchise Agreement Terminations: Lessons for the Franchising Sector,Journal of Small Business Strategy,2002,Journal articles,,,Terry AL; Frazer L,2,13,pp. 105 - 116,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,When a computerization project goes wrong: Legal liability for defective IT systems under s52 of the Trade Practices Act,Commercial Law Quarterly,2002,Journal articles,,,Terry AL; Gamertsfelder L,2,16,pp. 3 - 11,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,The E-Business Challengge to Franchising,Australian Business Law Review,2002,Journal articles,,,Terry AL,1,30,pp. 227 - 241,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,"Franchising, the Internet and the Emerging Issues of Encroachment",Singapore Law Gazette,2001,Journal articles,,,Terry AL,1,2001,,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,The new unconscionability regime,Yuridika,2000,Journal articles,,,Terry AL,1,,pp. 30 - 55,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,Unfairness and adfund expenditure,Franchising Law and Policy Review,2000,Journal articles,,,Terry AL,1,,pp. 61 - 63,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,Conflict minimisation and resolution in franchising relationships,Chief Executive China,1999,Journal articles,,,Terry AL,1,,pp. 36 - 39,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,Franchise your business. Do it now!,Chief Executive China,1999,Journal articles,,,Terry AL,1,,pp. 28 - 41,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,Continued flouting of the system will put your franchise in jeopardy,Franchising Law and Policy Review,1998,Journal articles,,,Giugni PD; Terry AL; Smith PR,3,1,pp. 9 - 10,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,ADR and the Franchising Code of Conduct,Franchising Law and Policy Review,1998,Journal articles,,,Giugni PD; Terry AL,2,1,pp. 65 - 65,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,The background to the New Deal: Fair Deal: Reform package for franchising,Franchising Law and Policy Review,1998,Journal articles,,,Giugni PD; Terry AL,2,1,pp. 3 - 8,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,The definition of `franchise` and regulatory confusion,Franchising Law and Policy Review,1998,Journal articles,,,Giugni PD; Terry AL,2,1,pp. 37 - 37,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,Unconscionability unleashed,Franchising Law and Policy Review,1998,Journal articles,,,Giugni PD; Terry AL,2,1,pp. 49 - 49,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,"Uncertainty, unfairness and unconscionability: Another chapter in the Cut Price Deli sage",Franchising Law and Policy Review,1998,Journal articles,,,Terry AL,1,1,pp. 61 - 64,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,A self-regulatory regime for franchising: The Australian experience,Franchising Research: An International Journal,1997,Journal articles,,,Terry AL,1,2,pp. 123 - 139,,,,UNSW staff profile,,,,,
Andrew Terry,https://www.unsw.edu.au/staff/andrew-terry,UNSW Sydney,Accounting,"Freedom of contract, business format franchising and the problem of goodwill",Australian Business Law Review,1995,Journal articles,,,Terry AL; Giugni PD,2,,pp. 241 - 258,,,,UNSW staff profile,,,,,
Wing Wah Tham,https://www.unsw.edu.au/staff/wing-wah-tham,UNSW Sydney,Finance,Time-Varying Group Unobserved Heterogeneity in Finance,Journal of Business and Economic Statistics,2026,Journal articles,10.1080/07350015.2025.2546452,http://dx.doi.org/10.1080/07350015.2025.2546452,Leng X; Sojli E; Tham WW; Wang W,4,44,pp. 587 - 600,,,0.79960073,UNSW staff profile,False,1,1.1764,0735-0015,W4413349043
Wing Wah Tham,https://www.unsw.edu.au/staff/wing-wah-tham,UNSW Sydney,Finance,Foundational processes and growth,Journal of Financial Economics,2026,Journal articles,10.1016/j.jfineco.2026.104276,http://dx.doi.org/10.1016/j.jfineco.2026.104276,Tham WW; Baslandze S; Sojli E; Liu L,4,180,,,,0.93819896,UNSW staff profile,True,1,4.7533,0304-405X,W7139968918
Wing Wah Tham,https://www.unsw.edu.au/staff/wing-wah-tham,UNSW Sydney,Finance,Leveraging Artificial intelligence technology for mapping publications to Sustainable Development Goals,Array,2025,Journal articles,10.1016/j.array.2025.100419,http://dx.doi.org/10.1016/j.array.2025.100419,Yin H; Aryani A; Lambert G; Wu Z; Nambiar N; White M; Salvador-Carulla L; Sadiq S; Sojli E; Boddy J; Murray G; Tham WW,12,27,,,,0.97794634,UNSW staff profile,True,8,9.6673,2590-0056,W4411326377
Wing Wah Tham,https://www.unsw.edu.au/staff/wing-wah-tham,UNSW Sydney,Finance,Nonstandard Errors,Journal of Finance,2024,Journal articles,10.1111/jofi.13337,http://dx.doi.org/10.1111/jofi.13337,Menkveld AJ; Dreber A; Holzmeister F; Huber J; Johannesson M; Kirchler M; Neusüß S; Razen M; Weitzel U; Abad-Díaz D; Abudy M; Adrian T; Ait-Sahalia Y; Akmansoy O; Alcock JT; Alexeev V; Aloosh A; Amato L; Amaya D; Angel JJ; Avetikian AT; Bach A; Baidoo E; Bakalli G; Bao L; Barbon A; Bashchenko O; Bindra PC; Bjønnes GH; Black JR; Black BS; Bogoev D; Correa SB; Bondarenko O; Bos CS; Bosch-Rosa C; Bouri E; Brownlees C; Calamia A; Cao VN; Capelle-Blancard G; Romero LMC; Caporin M; Carrion A; Caskurlu T; Chakrabarty B; Chen J; Chernov M; Cheung W; Chincarini LB; Chordia T; Chow SC; Clapham B; Colliard JE; Comerton-Forde C; Curran E; Dao T; Dare W; Davies RJ; Blasis RD; Nard GFD; Declerck F; Deev O; Degryse H; Deku SY; Desagre C; Dijk MAV; Dim C; Dimpfl T; Dong YJ; Drummond PA; Dudda T; Duevski T; Dumitrescu A; Dyakov T; Dyhrberg AH; Dzieliński M; Eksi A; Kalak IE; Ellen ST; Eugster N; Evans MDD; Farrell M; Felez-Vinas E; Ferrara G; Ferrouhi EM; Flori A; Fluharty-Jaidee JT; Foley SDV; Fong KYL; Foucault T; Franus T; Franzoni F; Frijns B; Frömmel M; Fu SM; Füllbrunn SC; Gan B; Gao G; Gehrig TP,100,79,pp. 2339 - 2390,,,1.0,UNSW staff profile,True,101,65.3198,0022-1082,W4394881644
Wing Wah Tham,https://www.unsw.edu.au/staff/wing-wah-tham,UNSW Sydney,Finance,Reproducibility in Management Science,Management Science,2023,Journal articles,10.1287/mnsc.2023.03556,http://dx.doi.org/10.1287/mnsc.2023.03556,Fišar M; Greiner B; Huber C; Katok E; Ozkes AI; Sojli E; Tham WW,7,,,,,0.98137432,UNSW staff profile,True,43,7.6022,0025-1909,W4390104160
Wing Wah Tham,https://www.unsw.edu.au/staff/wing-wah-tham,UNSW Sydney,Finance,Non-Standard Errors,The Journal of Finance,2023,Journal articles,10.2139/ssrn.3961574,http://dx.doi.org/10.2139/ssrn.3961574,Menkveld AJ; Dreber A; Holzmeister F; Huber J; Johanneson M; Kirchler M; Razen M; Weitzel U; Abad D; Abudy MM; Adrian T; Ait-Sahalia Y; Akmansoy O; Alcock J; Alexeev V; Aloosh A; Amato L; Amaya D; Angel JJ; Bach A; Baidoo E; Bakalli G; Barbon A; Bashchenko O; Bindra PC; Bjonnes GH; Black JR; Black BS; Bohorquez S; Bondarenko O; Bos CS; Bosch-Rosa C; Bouri E; Brownlees CT; Calamia A; Cao VN; Capelle-Blancard G; Capera L; Caporin M; Carrion A; Caskurlu T; Chakrabarty B; Chernov M; Cheung WMY; Chincarini LB; Chordia T; Chow SC; Clapham B; Colliard J-E; Comerton-Forde C; Curran E; Dao T; Dare W; Davies RJ; De Blasis R; De Nard G; Declerck F; Deev O; Degryse H; Deku S; Desagre C; Van Dijk MA; Dim C; Dimpfl T; Dong YJ; Drummond P; Dudda T; Dumitrescu A; Dyakov T; Dyhrberg AH; Dzieliński M; Eksi A; El Kalak I; ter Ellen S; Eugster N; Evans MDD; Farrell M; Félez-Viñas E; Ferrara G; FERROUHI EM; Flori A; Fluharty-Jaidee J; Foley S; Fong KYL; Foucault T; Franus T; Franzoni FA; Frijns B; Frömmel M; Fu S; Füllbrunn S; Gan B; Gehrig T; Gerritsen D; Gil-Bazo J; Glosten LR; Gomez T; Gorbenko A; Güçbilmez U; Grammig J; Gregoire V; Hagströmer B; Hambuckers J; Hapnes E; Harris JH; Harris L; Hartmann S; Hasse J-B; Hautsch N; He X-ZT; Heath D; Hediger S; Hendershott TJ; Hibbert AM; Hjalmarsson E; Hoelscher S; Hoffmann P; Holden CW; Horenstein AR; Huang W; Huang D; Hurlin C; Ivashchenko A; Iyer SR; Jahanshahloo H; Jalkh N; Jones CM; Jurkatis S; Jylha P; Kaeck A; Kaiser G; Karam A; Karmaziene E; Kassner B; Kaustia M; Kazak E; Kearney F; van Kervel V; Khan S; Khomyn M; Klein T; Klein O; Klos A; Koetter M; Krahnen JP; Kolokolov A; Korajczyk RA; Kozhan R; Kwan A; Lajaunie Q; Lam FYEC; Lambert M; Langlois H; Lausen J; Lauter T; Leippold M; Levin V; Li Y; Li MH; Liew CY; Lindner T; Linton OB; Liu J; Liu A; Llorente-Alvarez J-G; Lof M; Lohr A; Longstaff FA; Lopez-Lira A; Mankad S; Mano N; Marchal A; Martineau C; Mazzola F; Meloso DC; Mihet R; Mohan V; Moinas S; Moore D; Mu L; Muravyev D; Murphy D; Neszveda G; Neumeier C; Nielsson U; Nimalendran M; Nolte S; Nordén LL; O'Neill P; Obaid K; Ødegaard BA; Östberg P; Painter M; Palan S; Palit I; Park A; Pascual Gascó R; Pasquariello P; Pastor L; Patel V; Patton AJ; Pearson ND; Pelizzon L; Pelster M; Pérignon C; Pfiffer C; Philip R; Plíhal T; Prakash P; Press O-A; Prodromou T; Putnins TJ; Raizada G; Rakowski DA; Ranaldo A; Regis L; Reitz S; Renault T; Wang R; Renò R; Riddiough S; Rinne K; Rintamäki P; Riordan R; RITTMANNSBERGER T; Rodríguez Longarela I; Rösch D; Rognone L; Roseman B; Rosu I; Roy S; Rudolf N; Rush S; Rzayev K; Rzeźnik A; Sanford A; Sankaran H; Sarkar A; Sarno L; Scaillet O; Scharnowski S; Schenk-Hoppé KR; Schertler A; Schneider M; Schroeder F; Schürhoff N; Schuster P; Schwarz MA; Seasholes MS; Seeger N; Shachar O; Shkilko A; Shui J; Sikic M; Simion G; Smales LA; Söderlind P; Sojli E; Sokolov K; Spokeviciute L; Stefanova D; Subrahmanyam MG; Neusüss S; Szaszi B; Talavera O; Tang Y; Taylor N; Tham WW; Theissen E; Thimme J; Tonks I; Tran H; Trapin L; Trolle AB; Vaduva M; Valente G; Van Ness RA; Vasquez A; Verousis T; Verwijmeren P; Vilhelmsson A; Vilkov G; Vladimirov V; Vogel S; Voigt S; Wagner W; Walther T; Weiss P; van der Wel M; Werner IM; Westerholm PJ; Westheide C; Wipplinger E; Wolf M; Wolff CCP; Wolk L; Wong WK; Wrampelmeyer J; Wu Z-X; Xia S; Xiu D; Xu K; Xu C; Yadav PK; Yagüe J; Yan C; Yang A; Yoo W; Yu W; Yu S; Yueshen BZ; Yuferova D; Zamojski M; Zareei A; Zeisberger S; Zhang S; Zhang X; Zhong Z; Zhou ZI; Zhou C; Zhu X; Zoican M; Zwinkels RCJ; Chen J; Duevski T; Gao G; Gemayel R; Gilder D; Kuhle P; Pagnotta E; Pelli M; Sö nksen J; Zhang L; Ilczuk K; Bogoev D; Qian Y; Wika HC; Yu Y; Zhao L; Mi M; Bao L,341,Forthcoming,,,,,UNSW staff profile,,10,,1556-5068,W3216641316
