espace_id,name,journal_name,title,year,author_count,authors,quality_rank,sjr_quartile,doi,article_url,link,source,citation_percentile,cited_by_count,fwci,university,field_of_research,researcher_id,publication_id,issn,eissn,item_type,publication_status,abdc_match_method,abdc_match_status,harvested_at
uwa-finance-020,Vincent Chong,Advances in Accounting Behavioral Research,The Impact Of Sole And Joint Responsibility On Managers’ Escalation Of Commitment To Unprofitable Projects: An Experimental Investigation,2014,3,Vincent Chong; M. Wan; Donna Bobek Schmitt (Editor),A,,10.1108/S1475-148820140000017000,https://doi.org/10.1108/S1475-148820140000017000,https://research-repository.uwa.edu.au/en/publications/the-impact-of-sole-and-joint-responsibility-on-managers-escalatio/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-impact-of-sole-and-joint-responsibility-on-managers-escalatio,1475-1488,,Research output: Contribution to journal › Article › peer-review,Published - 2014,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,Accounting and Finance,The impact of the antecedents and consequences of job burnout on junior accountants’ turnover intentions: a structural equation modelling approach,2014,2,Vincent Chong; G.S. Monroe,A,,10.1111/acfi.12049,https://doi.org/10.1111/acfi.12049,https://research-repository.uwa.edu.au/en/publications/the-impact-of-the-antecedents-and-consequences-of-job-burnout-on-/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-impact-of-the-antecedents-and-consequences-of-job-burnout-on-,0810-5391,,Research output: Contribution to journal › Article › peer-review,Published - 2014,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,Asia-Pacific Management Accounting Journal,An Experimental Investigation on the Effect of Feedback Control Policy and Need for Achievement on Submordaintes' Budgetary Slack Creation,2012,2,Vincent Chong; M.I. Ferdiansah,C,,,https://research-repository.uwa.edu.au/en/publications/an-experimental-investigation-on-the-effect-of-feedback-control-p/,https://research-repository.uwa.edu.au/en/publications/an-experimental-investigation-on-the-effect-of-feedback-control-p/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,an-experimental-investigation-on-the-effect-of-feedback-control-p,1675-3194,,Research output: Contribution to journal › Article › peer-review,Published - 2012,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,,The Impact of Adverse Selection And Risk Propensity On Managers' Project Evaluation Decisions,2012,2,Vincent Chong; D. Thavanayagam,,,10.1108/S1474-7871(2012)0000021008,https://doi.org/10.1108/S1474-7871(2012)0000021008,https://research-repository.uwa.edu.au/en/publications/the-impact-of-adverse-selection-and-risk-propensity-on-managers-p/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-impact-of-adverse-selection-and-risk-propensity-on-managers-p,,,Research output: Chapter in Book/Conference paper › Chapter › peer-review,Published - 2012,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,"International Journal of Accounting, Auditing and Performance Evaluation",The effect of job rotation policy in preventing managerial escalation of commitment,2011,2,Vincent Chong; R. F. Suryawati,C,,10.1504/IJAAPE.2011.040833,https://doi.org/10.1504/IJAAPE.2011.040833,https://research-repository.uwa.edu.au/en/publications/the-effect-of-job-rotation-policy-in-preventing-managerial-escala/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-effect-of-job-rotation-policy-in-preventing-managerial-escala,1740-8008,,Research output: Contribution to journal › Article › peer-review,Published - 2011,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,,The effect of trust-in-superior and truthfulness on budgetary slack: an experimental investigation,2011,2,Vincent Chong; M.I. Ferdiansah,,,10.1108/S1474-7871(2011)0000019005,https://doi.org/10.1108/S1474-7871(2011)0000019005,https://research-repository.uwa.edu.au/en/publications/the-effect-of-trust-in-superior-and-truthfulness-on-budgetary-sla/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-effect-of-trust-in-superior-and-truthfulness-on-budgetary-sla,,,Research output: Chapter in Book/Conference paper › Chapter › peer-review,Published - 2011,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,Journal of Applied Management Accounting Research,De-escalation Strategy: The Impact of Monitoring Control on Managers' Project Evaluation Decisions,2010,2,Vincent Chong; R.F. Suryawati,C,,,https://research-repository.uwa.edu.au/en/publications/de-escalation-strategy-the-impact-of-monitoring-control-on-manage/,https://research-repository.uwa.edu.au/en/publications/de-escalation-strategy-the-impact-of-monitoring-control-on-manage/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,de-escalation-strategy-the-impact-of-monitoring-control-on-manage,1443-9905,,Research output: Contribution to journal › Article › peer-review,Published - 2010,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,"Accounting, Accountability and Performance",Escalation of commitment to unprofitable projects: An experimental investigation of the effect of conformity pressure and self-esteem,2010,2,Vincent Chong; I. Syarifuddin,C,,,https://research-repository.uwa.edu.au/en/publications/escalation-of-commitment-to-unprofitable-projects-an-experimental/,https://research-repository.uwa.edu.au/en/publications/escalation-of-commitment-to-unprofitable-projects-an-experimental/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,escalation-of-commitment-to-unprofitable-projects-an-experimental,1445-954X,,Research output: Contribution to journal › Article › peer-review,Published - 2010,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,Advances in Accounting,The effect of obedience pressure and authoritarianism on managers' project evaluation decisions,2010,2,Vincent Chong; I. Syarifuddin,A,,10.1016/j.adiac.2010.04.004,https://doi.org/10.1016/j.adiac.2010.04.004,https://research-repository.uwa.edu.au/en/publications/the-effect-of-obedience-pressure-and-authoritarianism-on-managers/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-effect-of-obedience-pressure-and-authoritarianism-on-managers,0882-6110,,Research output: Contribution to journal › Article › peer-review,Published - 2010,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,,"Negotiated Budgets: The Impacts of Information, Accountability and Managerial Attitudes on Budgetary Slack and Performance",2007,3,Vincent Chong; Michele Leong; David Woodliff,,,,https://research-repository.uwa.edu.au/en/publications/negotiated-budgets-the-impacts-of-information-accountability-and-/,https://research-repository.uwa.edu.au/en/publications/negotiated-budgets-the-impacts-of-information-accountability-and-/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,negotiated-budgets-the-impacts-of-information-accountability-and-,,,Research output: Chapter in Book/Conference paper › Conference paper › peer-review,Published - 2007,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,Accounting and Business Research,Testing a model of the antecedents and consequences of budgetary participation on job performance,2007,2,Vincent Chong; D.M. Johnson,A,,10.1080/00014788.2007.9730055,https://doi.org/10.1080/00014788.2007.9730055,https://research-repository.uwa.edu.au/en/publications/testing-a-model-of-the-antecedents-and-consequences-of-budgetary-/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,testing-a-model-of-the-antecedents-and-consequences-of-budgetary-,0001-4788,,Research output: Contribution to journal › Article › peer-review,Published - 2007,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,,"The effects of information, social influence pressures and personality on managers' project evaluation decisions",2007,2,Vincent Chong; I. Syarifuddin,,,,https://research-repository.uwa.edu.au/en/publications/the-effects-of-information-social-influence-pressures-and-persona/,https://research-repository.uwa.edu.au/en/publications/the-effects-of-information-social-influence-pressures-and-persona/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-effects-of-information-social-influence-pressures-and-persona,,,Research output: Chapter in Book/Conference paper › Conference paper › peer-review,Published - 2007,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,Management Accounting Research,"The impact of reliance on incentive-based compensation schemes, information asymmetry and organisational commitment on managerial performance",2007,2,Vincent Chong; I.R.C. Eggleton,A*,,10.1016/j.mar.2007.04.002,https://doi.org/10.1016/j.mar.2007.04.002,https://research-repository.uwa.edu.au/en/publications/the-impact-of-reliance-on-incentive-based-compensation-schemes-in/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-impact-of-reliance-on-incentive-based-compensation-schemes-in,1044-5005,,Research output: Contribution to journal › Article › peer-review,Published - 2007,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,Advances in Accounting,The multiple roles of participative budgeting on job performance,2006,3,Vincent Chong; I.R.C. Eggleton; Michele Leong,A,,10.1016/S0882-6110(06)22004-2,https://doi.org/10.1016/S0882-6110(06)22004-2,https://research-repository.uwa.edu.au/en/publications/the-multiple-roles-of-participative-budgeting-on-job-performance/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-multiple-roles-of-participative-budgeting-on-job-performance,0882-6110,,Research output: Contribution to journal › Article › peer-review,Published - 2006,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,,The Effects of Value Attainment and Cognitive Roles of Budgetary Participation on Job Performance,2005,3,Vincent Chong; I.R.C. Eggleton; Michele Leong,,,,https://research-repository.uwa.edu.au/en/publications/the-effects-of-value-attainment-and-cognitive-roles-of-budgetary-/,https://research-repository.uwa.edu.au/en/publications/the-effects-of-value-attainment-and-cognitive-roles-of-budgetary-/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-effects-of-value-attainment-and-cognitive-roles-of-budgetary-,,,Research output: Chapter in Book/Conference paper › Chapter › peer-review,Published - 2005,unmatched,unmatched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,The British Accounting Review,The impact of market competition and budgetary participation on performance and job satisfaction: a research note,2005,3,Vincent Chong; I.R.C. Eggleton; Michele Leong,A*,,10.1016/j.bar.2004.06.007,https://doi.org/10.1016/j.bar.2004.06.007,https://research-repository.uwa.edu.au/en/publications/the-impact-of-market-competition-and-budgetary-participation-on-p/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-impact-of-market-competition-and-budgetary-participation-on-p,0890-8389,,Research output: Contribution to journal › Article › peer-review,Published - 2005,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,Pacific Accounting Review,Job-Relevant Information and its Role with Task Uncertainty and Management Accounting Systems on Managerial Performance,2004,1,Vincent Chong,B,,,https://research-repository.uwa.edu.au/en/publications/job-relevant-information-and-its-role-with-task-uncertainty-and-m/,https://research-repository.uwa.edu.au/en/publications/job-relevant-information-and-its-role-with-task-uncertainty-and-m/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,job-relevant-information-and-its-role-with-task-uncertainty-and-m,0114-0582,,Research output: Contribution to journal › Article › peer-review,Published - 2004,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,Asian Review of Accounting,The Impact of Emotional Reaction and Cognitive Role of Occupational Stress on Public Accountants' Performance,2004,3,Vincent Chong; G.S. Monroe; Geoff Soutar,B,,,https://research-repository.uwa.edu.au/en/publications/the-impact-of-emotional-reaction-and-cognitive-role-of-occupation/,https://research-repository.uwa.edu.au/en/publications/the-impact-of-emotional-reaction-and-cognitive-role-of-occupation/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,the-impact-of-emotional-reaction-and-cognitive-role-of-occupation,1321-7348,,Research output: Contribution to journal › Article › peer-review,Published - 2004,normalized journal title,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,British Accounting Review,"Total Quality Management, Market Competition and Organizational Performance",2004,2,Vincent Chong; M.J. Rundus,A*,,10.1016/j.bar.2003.10.006,https://doi.org/10.1016/j.bar.2003.10.006,https://research-repository.uwa.edu.au/en/publications/total-quality-management-market-competition-and-organizational-pe/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,total-quality-management-market-competition-and-organizational-pe,0890-8389,,Research output: Contribution to journal › Article › peer-review,Published - 2004,ISSN/eISSN,matched,2026-08-11T16:01:37.985Z
uwa-finance-020,Vincent Chong,Asian Review of Accounting,Testing a model of the motivational role of budgetary participation on job performance: a goal setting theory analysis,2003,2,Vincent Chong; S.L. Tak-Wing,B,,,https://research-repository.uwa.edu.au/en/publications/testing-a-model-of-the-motivational-role-of-budgetary-participati/,https://research-repository.uwa.edu.au/en/publications/testing-a-model-of-the-motivational-role-of-budgetary-participati/,UWA Profiles and Research Repository (Pure),,,,University of Western Australia,Finance,uwa-finance-020,testing-a-model-of-the-motivational-role-of-budgetary-participati,1321-7348,,Research output: Contribution to journal › Article › peer-review,Published - 2003,normalized journal title,matched,2026-08-11T16:01:37.985Z
